Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
1056,02:18:55,59,8335,1016.95,1782.0890156997525,5.020973795630774,70.58442456999666,33.91497571208064,start,-0.21,0,BPM
1110,02:25:06,49,8706,1224.49,1070.331288173951,3.30312905951701,91.53156305151278,33.91913589099576,stop,0.36,13,BPM
1512,03:34:15,54,12855,1111.11,462.4452478416154,4.246912212053982,167.35970031885307,26.021950349656723,start,-0.21,0,BPM
2112,04:59:08,54,17948,1111.11,1851.5386255643075,9.898919896797816,87.92543922563257,30.84234069573573,stop,0.24,9,BPM
2790,06:33:10,53,23590,1132.08,765.1018741874221,8.120549036056001,47.66675913601226,25.137593036594986,start,-0.26,0,BPM
2862,06:42:47,48,24167,1250.0,905.023517908058,6.093594876359156,47.87415402737405,30.124756311995995,stop,0.48,6,BPM
2868,06:43:32,66,24212,909.09,726.5661520638852,5.360564687022341,52.81895413850708,32.24362873309315,start,-0.22,0,BPM
2922,06:50:13,51,24613,1176.47,3039.2514878563634,11.59362669332387,108.4751288119793,66.52737610509351,stop,0.22,3,BPM
3108,07:14:18,68,26058,882.35,1723.026148738961,8.724770169244522,105.05329723351213,52.37303079927721,start,-0.25,0,BPM
3222,07:33:21,73,27201,821.92,306.03830144542184,2.2254522148465448,104.02271349301064,53.40621879633913,stop,0.25,1,BPM
3228,07:34:06,67,27246,895.52,642.4612626650967,3.448846631155976,137.50578378054513,56.36954661618527,start,-0.25,0,BPM
3432,07:59:43,47,28783,1276.6,5233.491845135749,25.17653990768832,105.82965515952355,38.31215137338469,stop,0.23,9,BPM
3462,08:03:13,52,28993,1153.85,6232.856239359898,3.948431295688209,129.12095763133362,54.00547343764785,start,-0.26,0,BPM
3510,08:08:59,46,29339,1304.35,2247.809042315585,37.631102286390814,101.98506206362993,44.261340181854834,stop,0.71,16,BPM
3648,08:26:31,56,30391,1071.43,1438.803796710304,6.369174458657842,96.18258151949917,45.16655596291375,start,-0.22,0,BPM
3924,09:04:47,47,32687,1276.6,402.29209884938655,3.737654017202405,36.47434323533433,24.565857840274383,stop,0.33,11,BPM
3936,09:06:27,55,32787,1090.91,376.0800158686584,2.740253192146239,84.16159454627405,51.8316021912721,start,-0.32,0,BPM
4044,09:22:16,45,33736,1333.33,1554.3627641558987,6.147360169815517,59.26543389579748,30.531658009618912,stop,0.27,9,BPM
4170,09:39:28,71,34768,845.07,1746.787956190537,4.091702844121413,89.20681482981907,39.9398360803152,start,-0.26,0,BPM
4410,10:08:57,60,36537,1000.0,2123.0851335339303,9.515217639454514,114.12458888961876,27.64463486347204,stop,0.25,-5,BPM
386,00:54:53,60,3293,1000.0,782.5539984459157,4.754892767824295,59.90624258159489,19.048425131753017,up trend,0.0,,HF
482,01:07:13,65,4033,923.08,564.0016115328175,5.484139237386922,61.23983754094075,20.686551877280777,up trend,0.0,,HF
518,01:12:04,66,4324,909.09,406.6146811761264,7.177555840090047,34.70285889593277,19.277628410747443,up trend,0.0,,HF
554,01:16:19,70,4579,857.14,175.6529679365594,2.5546617936771923,31.145222201152848,16.00430305656984,up trend,0.0,,HF
698,01:34:57,62,5697,967.74,3941.2963180297247,9.751674277225588,63.08792032374749,34.0638917989386,up trend,0.0,,HF
902,02:00:29,75,7229,800.0,6578.319937233313,17.198056099457933,148.76344879817267,38.292403067097545,up trend,0.0,,HF
